uri,doc,type,target
https://www.youtube.com/watch?v=IwcbadtGonU,Ik vrees voor een endemie 😅,0. appropriate,
https://www.youtube.com/watch?v=IOKHAXgkMSk,dit spel winnen we niet zoals ze zegge de politiek ingaan want dan zit je op hun terein met hun regels en voordelen dusja er is 1 manier maar als ik dat uitspreek heb ik zo een ban te pakken,2. offensive,10. politics
https://archive.4plebs.org/pol/thread/116963299/#116971906,K E K,0. appropriate,
https://twitter.com/twitter/status/1203659123071565827,"Rutte en zijn bende ontvangen onterecht reisgeld, dan weet je gelijk waar de letters VVD voor staan, Vereniging Van Dieven! en Jan de Arbeider wordt uitgeknepen en de Zorg is naar de klote, en je bent niet meer veilig op straat in je eigen land.",2. offensive,10. politics
https://www.youtube.com/watch?v=HKnV4E178rQ,maar waarom heeft Nederland 300 miljoen dosissen voor nodig?,0. appropriate,
https://www.youtube.com/watch?v=wmp_9cVoHfg,"-*-*-*-
Lees ze mensen👍",0. appropriate,
https://twitter.com/twitter/status/1268181381785571329,"-*-*-*- -*-*-*- Spanje werd in de jaren 70 al door negers en rifapen geteisterd. Toen was je op bepaalde stranden en in steden al niet veilig voor dat tuig en dat is helaas alleen maar erger geworden.
Spanje heeft heel veel tuig uit hun (voormalige) colonies laten komen.",2. offensive,1. racism
https://twitter.com/twitter/status/7,Ze denk ik er ook over Patricia. Het gaat om de kinderen en hoe zij er tegenaan kijken. Ik heb spijt dat ik dat hier neerzette en reageerde. Was even vergeten hoe sommige mensen van een mug een olifant kunnen maken....,0. appropriate,
https://archive.4plebs.org/pol/thread/55717645/#55722122,"Nee debiel, het is 'de gevoel wanneer'.",2. offensive,11. individual
https://www.youtube.com/watch?v=l0JGiXACo3Y,Superlied van Supercontent. Een lichtpuntje in deze donkere tijden.,0. appropriate,
https://archive.4plebs.org/pol/thread/205461168/#205468130,rooten tooten hoor schleker,0. appropriate,
https://www.youtube.com/watch?v=HKnV4E178rQ,First name Last name mensen die blind de overheid vertrouwen. Dat zijn de dommeriken. De ik laat me vaccineren zonder onderzocht te hebben wat de gevaren kunnen zijn.,2. offensive,12. other
https://twitter.com/twitter/status/29,Daar zijn de meeste mensen ook niet blij mee daarom is er een alternatief intocht savond met alleen zwarte pieten,0. appropriate,
https://www.youtube.com/watch?v=0jrTrEcctmk,mensen bekijk dit filmpje allemaal echt belangrijk : watch?v=S8eZScuN2kk,0. appropriate,
https://www.youtube.com/watch?v=ktFDN5cBFgw,"Schrikbarend, het kost even tijd .",0. appropriate,
https://legacy.dumpert.nl/mediabase/7879419/dace1d48/laat_maar_vallen.html?thema=Fapvoer,Die had ik al eens gezien,0. appropriate,
https://www.youtube.com/watch?v=pa0dOmycbR8,Kijk daar hebben we wat aan.,0. appropriate,
https://twitter.com/twitter/status/4,"Bowie Van Den Broek, u zal het weten",0. appropriate,
https://www.youtube.com/watch?v=ZfYSh_LD1Ec,Tatjana in elkaar geslagen...wat een bullshit sorry,1. inappropriate,
https://archive.4plebs.org/pol/thread/173894425/#173900575,"Gast, wtf doe je hier?   Ja, er zijn joden omgekomen. Maar er is geen enkel bewijs van een gaskamer.   Voor het geval je echt denkt dat er een holocaust was wil ik je vragen om je goed te gaan verdiepen in het onderwerp. Je bent vanaf je geboorte gehersenspoeld om te geloven dat we allemaal gelijk zijn en joden het eeuwige slachtoffer",2. offensive,11. individual
https://archive.4plebs.org/pol/thread/148534097/#148542462,"oh ja, deze negers hebben nog wat mensen in elkaar geslagen zodat ze levens lang letsel nu hebben xD",1. inappropriate,
https://archive.4plebs.org/pol/thread/164813306/#164819690,23:00 ''hier de uitslagen van een paar dorpen'',0. appropriate,
https://archive.4plebs.org/pol/thread/110999637/#111000700,boos zijn om een het na doen van een grap,0. appropriate,
https://www.youtube.com/watch?v=wB4PK-Lbal8,"Berichtje van het derde dal universum aan Ali-B: Beste pandaknuffelaar, blijf met je poten van de pizzas af, de ogen zijn op jou gericht ;)",0. appropriate,
https://twitter.com/twitter/status/1267869370409193480,"-*-*-*- -*-*-*- Ten eerste is het blank. En ten tweede zijn het vooral de negers en de allochtonen die elkaar de hand boven het hoofd houden. Zie  de Mocro Maffia,en het Haga lyceum. En dan nog de anti Zwarte Piet gekken.",2. offensive,1. racism
https://twitter.com/twitter/status/1211348003350597632,#Boerenterreur en #vuurwerkoverlast zijn echte rechtse hobbies. Het is niet voor niets dat #PVV en #FvD tokkies aan dit soort misdragingen meedoen en toejuichen. Dit tuig van de richel kost Nederland nog meer geld (ook door uitkeringen en toeslagen) dan asielzoekers.,2. offensive,10. politics
https://www.youtube.com/watch?v=e8zzgU534iA,"A well-regulated militia, being necessary to the security of a free state, the right of the people to keep and bear arms shall not be infringed. - James Madison",0. appropriate,
https://twitter.com/twitter/status/1267536974467997697,"Tot zover de hypocriete trol -*-*-*- ... je ziet toch wat er gaande is?! Heel #nederland was maanden in lockdown voor niks... één van jullie ""politici"" zet de toekomst van heel het land en haar  inwoners op het spel. #schande #walgelijk #hypocriete #honden #amsterdam #halsema -*-*-*-",2. offensive,10. politics
https://twitter.com/twitter/status/1261986835867238400,Ff bij Islam zoeken 🤔zo gevonden ...😤.....D66-fractieleider Jetten leest haattweets voor: 'achterlijke flikker' en 'pisnicht' | NOS -*-*-*-,0. appropriate,
https://www.youtube.com/watch?v=pa0dOmycbR8,Media is gewoon pro regering. Laat je eigen gewoon niet wijs maken.,0. appropriate,
https://www.youtube.com/watch?v=BNu2jysOdZM,Denk aan een ander!,2. offensive,9. media
https://www.youtube.com/watch?v=Kpe35dER5zQ,GROOT gelijk!,0. appropriate,
https://www.youtube.com/watch?v=PgrWChCzV9I,"Ik begrijp de strategie van Rutte want laten we eerlijk zijn, deze rechters zijn bevooroordeeld, niets onafhankelijke rechtspraak aan. Wat ze nu bereikt hebben is dat er hoger beroep aangetekend moet worden wat veel tijd kost. In die tijd kan Rutte en Co hun snode acties gewoon verder doordrukken. We worden keihard genaaid als samenleving en geef mij als burger een goede reden waarom we deze criminele politici niet overhoop zouden schieten? Ja dan overtreedt je de wet want moord is strafbaar. Het uitroken van een samenleving met de dood als gevolg is kennelijk niet strafbaar zolang je de rechtspraak in je zak hebt. 100% bananen republiek!",3. violent,10. politics
https://twitter.com/AlperBastas/status/1296163551564959745,Politie is onaantastbaar! Dat weet je dus eerst even binnendienst en over een jaar ofz promotie :) goed gedaan meid,0. appropriate,
https://legacy.dumpert.nl/mediabase/7799837/83fabe89/nat_knoopje_leggen_2.html?thema=Fapvoer,"TikTok is dus wel oké als het zulke geyle filmpjes zijn, kunnen we het hierover eens zijn?",1. inappropriate,
https://archive.4plebs.org/pol/thread/136926501/#136933795,le communicerende vaten maymay,0. appropriate,
https://www.youtube.com/watch?v=ZfYSh_LD1Ec,ze zong mooi alle bij gefeliciteerd xx ♥,0. appropriate,
https://www.youtube.com/watch?v=ktFDN5cBFgw,Vreemd dat over de hele wereld de strategie hetzelfde is. Zelfde script en zelfde aanpak. Wat is hier in godsnaam aan de hand?!,0. appropriate,
https://www.youtube.com/watch?v=pa0dOmycbR8,En by the way.  Bilderberg rules.,0. appropriate,
https://www.youtube.com/watch?v=hZu7mYScj_s,"Actie reactie, transparantie ,vecht nu voor onze belangen. ..blablabla  als er echt een pandamie is , zou zich ieder een zich opsluiten, maar blijkbaar zijn er geen uitzondering voor een pandamie ? Liefs ga zo door vragen xxx",2. offensive,10. politics
https://www.youtube.com/watch?v=yA2XPxzJxM4,Top uitzending. Mijn bek valt open wat een bagger komt er de laatste tijd los.,1. inappropriate,
https://www.youtube.com/watch?v=PgrWChCzV9I,"Je had NIET in zee moeten gaan met Viruswaarheid. Die lui blijven, tegen beter weten, maar procederen en hun advocaten betalen. Terwijl ze alles ""verliezen""",0. appropriate,
https://archive.4plebs.org/pol/thread/118974351/#118993237,Je vergat te zeggen dat we hem serieus niet de nucleaire codes in handen moeten geven.,0. appropriate,
https://www.youtube.com/watch?v=wB4PK-Lbal8,Als een agent mijn vrouw knuppelt dan stomp ik hem dat hij in een permanente slaap terecht komt,3. violent,12. other
https://archive.4plebs.org/pol/thread/228921005/#228930920,De eeuwige Jood.,1. inappropriate,
https://www.youtube.com/watch?v=wB4PK-Lbal8&t=1s,Thanks. Wederom een goede potcast. Mooi en zinvol gesprek👍 Ga zo door...🌹,0. appropriate,
https://www.youtube.com/watch?v=Kpe35dER5zQ,HAHAHAHAHAH,0. appropriate,
https://www.youtube.com/watch?v=ktFDN5cBFgw,"Pediction: when the vaccine is there, and everyone is forced to take it, they will suddenly stop their fraudulent tests and declare the virus gone. Let's check this out in a few months! (Of course, the fakey tests would still show all kinds of positives, but never mind that) it's all about control, dictatorship, culling the world's population and installing fascism, don't kid yourself by trying to make sense of their details narrative. That's just there to keep the discussion going and meanwhile gain time while the next consequence is rolled out. They are in 'fail forward' mode now. It doesn't matter if it's logical, as long as people are confused, blinded, divided and not rising up... that's their biggest fear, because then this bullshit would suddenly stop, and the politicians and traitors would swing on a rope.",0. appropriate,
https://twitter.com/telegraaf/status/1280762812940333058,"Een geintje van een Amsterdamse columniste over een ’gaper’ boven drogisterij Het Heertje is totaal uit de hand gelopen. ""De bewoners worden lastig gevallen en de gaper wordt weggehaald!"" -*-*-*- …",0. appropriate,
https://www.youtube.com/watch?v=wmp_9cVoHfg,-*-*-*- de waarheid doet pijn hè,2. offensive,11. individual
https://twitter.com/twitter/status/1268514609952165891,"-*-*-*- -*-*-*- Hou zelf je KANKER BEK!!!! Ik kom niet naar een coronaparty!!! En godverdomme zit me niet steeds uit te schelden om niks!! 
Want ik ben een HOER Psychopaat EEN KANKER WIJF. Ik praat toch ook niet zo
Dan moet je zelf je vieze KANKERBEK DICHTHOUDEN KNEUS",2. offensive,11. individual
https://www.youtube.com/watch?v=pa0dOmycbR8,De Tweede Golf bestaat alleen in de beleving van Den Haag en bij het RIVM/WHO,0. appropriate,
https://www.youtube.com/watch?v=ry7tI1JLSv0,ja maar iedereen is omgekocht dus tja Bill Gates heeft nog genoeg,0. appropriate,
https://archive.4plebs.org/pol/thread/93981247/#93995692,"Amaq is not credible at all    Sometimes they suddenly claim ISIS downed an american A-10 or a Russian jet and its always complete bullshit  Always the numbers they say they have killed are always like x10 of the reality    But ok fair enough, most of their reports arent straight fabrications; ie when they report on a ground battle usually it did actually happen",0. appropriate,
https://twitter.com/misschienmanbro/status/1296206489116442630,Tot welke lengte is het voor een vrouw toegestaan om der haren te knippen,0. appropriate,
https://www.youtube.com/watch?v=pa0dOmycbR8,Dat is vanaf het begin al aan de gang !!,0. appropriate,
https://www.youtube.com/watch?v=HKnV4E178rQ,Je snapt hopelijk wel dat ieder vaccin en geneesmiddel ooit uiteindelijk op mensen getest wordt? Dat schijnt wel handig te zijn als een geneesmiddel voor mensen bedoelt is.,0. appropriate,
https://archive.4plebs.org/pol/thread/107799095/#107799634,"Die neger met zijn auto commercial?  Die is al oud, fuck die troep, maar dit EN NOG één.",2. offensive,1. racism
https://twitter.com/Sandra180920/status/1296178512525656064,Madam nog wel slaap lekker Nils,0. appropriate,
https://www.youtube.com/watch?v=IwcbadtGonU,Mafkees,2. offensive,11. individual
https://twitter.com/twitter/status/1236070176321417216,"Het maakt me echt niets uit dat iemand me hoer, kut of varken noemt.
Het is veel dodelijker als mensen je met keurig politiek geaccepteerde welluidendheid laten weten dat (ex)sekswerkers niet welkom zijn. 
Dus noem mij maar gore kuthoer ipv al die ingepakte haat  #WeesLuider",1. inappropriate,
https://www.youtube.com/watch?v=wmp_9cVoHfg,Wanneer hebben wij Bill Gates democratisch gekozen als internationaal aanspreekpunt om ons uit de corona crisis te helpen?,0. appropriate,
https://www.youtube.com/watch?v=HKnV4E178rQ,"Die spuit brent voor iedereen schade toe. Er zit rotzooi in.
Die spuit van mij mag Rutte in zijn reet steken. En zowieso een paar jaren geleden was er ook een hele Groote griepgolf toen gingen we toch ook niet allemaal een spuit halen en mondkapjes en ander halfe meter afstand houden. Wordt wakker het is allemaal bullshit.",0. appropriate,
https://archive.4plebs.org/pol/thread/115082823/#115100933,"Immigratiestop is voor mij ook doel #1    Laten we eerlijk zijn. Wilders had makkelijk kunnen winnen. Zelfs als hij echt zo'n groot security gevaar had, dan had hij thuis youtube filmpjes kunnen maken om te klagen en veel sympathie kunnen winnen.    Wie waren het ook alweer die de anti-westerse immigratie verzonnen en vergroot hebben? Oh ja!    Hetzelfde gekozen volk waar Wilders tot behoort en keer op keer zijn steun voor uitroept.    Ja ik wil de grensen dicht. FvD ook. PVV zegt van wel, maar ik heb sterke twijfels.    Zijn partij heeft al eens Nederlandse geheimen aan Mossad doorgespeelt natuurlijk, en dan is er ook nog dit.    Het was natuurlijk een erg slim plan. Dat er een nieuwe fortuyn zou komen was wel duidelijk. Beter dat je zelf een nepfortuyn naar voren schuift.",2. offensive,2. migrants
https://twitter.com/twitter/status/1211149058833879041,"Blijf provoceren #Wilders
De enige die in deze achterlijk is zijn niet de Moslims, maar ben jij en alle imbecielen die gehoor geven aan jouw achterlijke oproep.

Willen we een veiliger Nederland, dan is er 1 oplossing.
Minder PVV 

Nederland was ooit een leuk land, vroeger....",2. offensive,10. politics
https://archive.4plebs.org/pol/thread/121113803/#121117821,Hoe Lang is een Chinees,0. appropriate,
https://twitter.com/twitter/status/1277995609715347457,"-*-*-*- -*-*-*- -*-*-*- -*-*-*- -*-*-*- -*-*-*- -*-*-*- -*-*-*- -*-*-*- -*-*-*- Flikker toch op mafkees iedereen en alles wore racist genoemt en MOET het eens zijn als je met een klein kind zwarte Piet en sinterklaas viert word je nog net niet aan de schandpaal gehangen, begin bij jezelf zou ik zeggen jankert jullie vinden jezelf heel zielig eh",2. offensive,11. individual
https://www.youtube.com/watch?v=Kpe35dER5zQ,"He protecc
He attecc
But most importantly
He forget corona is maybe coming back",0. appropriate,
https://twitter.com/twitter/status/1228796641563553792,"Onzin, wit (÷BLANK) privilege bestaat niet! 💥😎 

BLANK heeft er hard voor moeten werken om t komen waar we nu zijn. En blank heeft tevens slavernij afgeschaft, waar de negers en de islamieten, en die getinten nu nog steeds (Libië slavenmarkten) anno 2020, 

Dus wat wil je Erik? -*-*-*-",2. offensive,1. racism
https://archive.4plebs.org/pol/thread/184762665/#184781630,Waarom hier blijven?  Ooit zullen (((ze))) vierkanaal afsluiten en dan zijn we allemaal gezien. Je hebt hier misschien 1 draad per week.   Regionale chans (per land) in het algemeen zouden ook veel handiger zijn zodat we zaken wat meer in de diepte kunnen bespreken. Het zou veel toeganklijker zijn voor veel landgenoten.    Ik wil heus wel helpen met er 1 op te zetten. Ik zit in de sector.,1. inappropriate,
https://www.youtube.com/watch?v=RU7FdMD5tmg,Lange maak het volk wakker. De media wakkert angst aan door ons te voeren met complottheorieën d.m.v. geraffineerde beeldvormingen en pseudowetenschappelijke onderbouwingen.,2. offensive,8. ideology
https://www.youtube.com/watch?v=YFf_ITsqcI8,Best show ever 💪,0. appropriate,
https://twitter.com/twitter/status/1236358324930654208,"-*-*-*- -*-*-*- -*-*-*- -*-*-*- -*-*-*- Aldus de gehele wereld die van links tot rechts prima doorhebben dat Trump een krankzinnige en incompetente idioot is. Socialisten, liberalen, christenen etc. overal ter wereld zien een incompetente randdebiel. Sommige mensen adoreren hem zoals de nazi's dat met Hitler deden.",2. offensive,10. politics
https://twitter.com/twitter/status/1236664983024480256,"-*-*-*- -*-*-*- -*-*-*- Hoer, slet, vieze benen, je wil geneukt worden of bij het stoplicht een scooter: je benen mogen er zijn maar over je Hollandse lelijke kutkop moet een zak? Allemaal in A’dam tegen mij (40+!) op de fiets...Arme 20ers...! En de bouwvakker: “goedemorgen leukerd” hetzelfde? Kom op🤥",0. appropriate,
https://www.youtube.com/watch?v=BNu2jysOdZM,"-*-*-*- Beste het probleem is zowel dat de zorg uitgemelkt is en dat de corona een hoax is.
Ik gebruik geen social media en kijk geen msm journaal.
Nagenoeg alle ""vrije"" nederlandse pers word betaald uit 1 belgische pot beheert en aangestuurd door brussel.
Kwa politieke partijen in den haag is het merendeel onderdeel van het kartel dus onbruikbaar voor mij en het vrije Nederlandse volk.
Hierbij zit ook de heer wilders zoals u wil.
Hij is controlled opposition",2. offensive,11. individual
https://archive.4plebs.org/pol/thread/114646744/#114656558,PVV wordt de tweede partij van Nederland en krijgt niet het voortouw bij de kabinetsformatie,0. appropriate,
https://twitter.com/twitter/status/1234891688369434624,"-*-*-*- -*-*-*- -*-*-*- -*-*-*- Oh, oh, oh, wat zijn mensen MET verstand toch 'dom' he, en sozialisten, moslimtuig en negers toch 'hoogbegaafd'. Hersenloze MONGOOL. -*-*-*-",2. offensive,11. individual
https://twitter.com/twitter/status/1267613414626668544,-*-*-*- -*-*-*- -*-*-*- -*-*-*- Jij bent te dom om te poepen mongool! Carnaval was in Februari en toen was er nog geen corona. Met voortschrijdend inzicht over dit virus gaat een stelletje idioten op de Dam staan schreeuwen.. #sukkel #halsema #coronalivesmatters,2. offensive,11. individual
https://www.youtube.com/watch?v=l0JGiXACo3Y,DIT lied maakt mij SUPERCONTENT😂,0. appropriate,
https://twitter.com/twitter/status/143,Wat een schytlappen durven jullie je smoelwerk niet te laten zien?bah,2. offensive,12. other
https://archive.4plebs.org/pol/thread/176319515/#176338497,niet dan een schattige baudet stemmer zoals jij dat zou durven  heb je niet wat lavendel om te snuiven en wat nikkers en moslims je vrouwen te laten neuken  je moet even je bek dichthouden en je opties bekijken  dan zie je dat yernaz meer voor het blanke ras zou betekenen dan thierry ooit de ballen zou hebben om te durven  extreem tekenend dat je dat niet inziet,2. offensive,11. individual
https://legacy.dumpert.nl/mediabase/7783073/cbeaefca/random_meisje.html?thema=Fapvoer,Meisje van 14,0. appropriate,
https://twitter.com/twitter/status/1276588320605290498,-*-*-*- We hebben het over een verschrikkelijk besmettelijk virus en dan komt zo'n vreselijke egoïst ons vertellen dat hij daar dus het schijt aan heeft en gewoon oproept om met zijn allen naar het malieveld te gaan. Omdat hij zijn vrijheden kwijt is. Flikker toch op met die vent!,2. offensive,11. individual
https://archive.4plebs.org/pol/thread/225101401/#225113227,Dat is gewoon om te laten zien hoeveel stront die luiers aan kunnen,0. appropriate,
https://archive.4plebs.org/pol/thread/171492496/#171498476,Dit anoniem op internet vermelden,0. appropriate,
https://archive.4plebs.org/pol/thread/90577819/#90584273,Dat is ook waarom die pro-Erdogan DENK opeens een ding is; de Pvda heeft zichzelf letterlijk weggegeven aan de Turken en andere culturele verrijkers totdat deze culturele verrijkers niet meer de politieke steun van die zwakke ja-knikkers nodig hadden. Het is ook de reden waarom de Pvda nu aan het instorten is. Hun geïmporteerde stemmen lopen nu ook bij hun weg.,2. offensive,10. politics
https://archive.4plebs.org/pol/thread/119580934/#119632185,"Als je het niet in je broek kan houden houdt het in de familie, zei mijn moeder/zus altijd.",1. inappropriate,
https://archive.4plebs.org/pol/thread/89724289/#89732472,"Ik ken deze voel, hetzelfde geldt voor Brabants en Limburgs.",0. appropriate,
https://twitter.com/twitter/status/282,Zwarte piet,0. appropriate,
https://www.youtube.com/watch?v=e8zzgU534iA,"Grote hufter die Grappenhaus, maar is hij echt nog een grotere hufter dan Jensen?🤔",2. offensive,10. politics
https://www.youtube.com/watch?v=l0JGiXACo3Y,Grappig  :-) en knappe jongens!,0. appropriate,
https://legacy.dumpert.nl/mediabase/7954427/e0feb097/meisje_kan_niet_drinken.html?thema=Fapvoer,Zo te zien heeft deze kameel al genoeg gedronken,2. offensive,11. individual
https://twitter.com/twitter/status/1234898591833038854,-*-*-*- -*-*-*- Helemaal niet zo slecht idee.  Daaaagggg Jesse. Succes met je zogenaamde vluchtelingen. Van mij mag dat tuig verzuipen. Wat een smerig volk. Heb echte beelden gezien hoe ernstig deze schoften zich misdragen.,2. offensive,2. migrants
https://archive.4plebs.org/pol/thread/163288722/#163294692,Ja dat is idd best kut...maar die heb je overal,0. appropriate,
https://archive.4plebs.org/pol/thread/255432012/#255443199,"Hij is geen homo, hij is getrouwd met een leuke joodse meid. Die foto was genomen in het kader van steun betuigen aan homo's ivm geweld tegen homo's.",0. appropriate,
https://twitter.com/HLN_BE/status/1295304502413651968,Op zoek naar een wasmachine? Dit zijn de aanraders van onze techredacteur  -*-*-*-  pic.twitter.com/aWHCz1GvbO,0. appropriate,
https://legacy.dumpert.nl/mediabase/6707449/bb7db424/ploep_.html?thema=TFM,Voor mensen die de rechter naakt wilen zien: porneq.com/video/135834/kimbernoelle-m...,1. inappropriate,
https://www.youtube.com/watch?v=pa0dOmycbR8,Mark Rutte en Hugo de jonge jullie recht zaak zal snel volgen het is een kwestie van tijd,2. offensive,10. politics
https://twitter.com/twitter/status/1281212678875340801,-*-*-*- Ge schreef mijne naam verkeerd achterlijke dikke slet! En dan verschieten dat ik je haat hersenloze paljas?!,2. offensive,11. individual
https://archive.4plebs.org/pol/thread/224898582/#224899563,Tswanas,0. appropriate,
https://twitter.com/twitter/status/1281679195622514689,Nee Beau . Arrogante Hufter dat je bent . Je probeert gewoon iemand voor schut te zetten en onderuit te halen . Die de Mos doet het heel goed voor iedereen in Rotterdam . Smeerlap dat je bent !!! #beau,2. offensive,11. individual
https://twitter.com/twitter/status/1270169961772834817,Wat een walgelijke poster van twee vuile nazi's tegen #omvolking . Zie je het voor je? Annabel de zeug laat zich grommend nemen door kwijlbeer -*-*-*- . Samen witte biggen fokken. In hun eigen stront. Smeerlappen. -*-*-*-,2. offensive,10. politics
https://archive.4plebs.org/pol/thread/107399910/#107404715,Moslim,0. appropriate,
https://archive.4plebs.org/pol/thread/152984060/#153022113,Die partij heeft de afschaffing van het raadgevend referendum gesteund en dus compleet onbetrouwbaar gebleken.,0. appropriate,
https://archive.4plebs.org/pol/thread/196436419/#196442576,"krijg kanker. Nutteloos kankervolk laat zichzelf afslachten en ik moet het zielig gaan vinden voor cuck vader van het jaar? Dit, die man, is de exacte reden dat alle Europese volken aan het uitsterven zijn.",2. offensive,11. individual
https://www.youtube.com/watch?v=e8zzgU534iA,"WAT IE ZEGT, IS IE ZELF",0. appropriate,
https://archive.4plebs.org/pol/thread/132773554/#132778898,hahahaha kanker cuck opgegroeid in een moslim buurt?,1. inappropriate,
https://www.youtube.com/watch?v=pa0dOmycbR8,"Als je te laf bent om te leven, dan ga schuilen. Maar ga geen anderen verbieden het leven te vieren.",0. appropriate,
https://archive.4plebs.org/pol/thread/111825916/#111827664,"Mohammed toch, ga nog wat rondhangen met je mokro maatjes in Antwerpen Noord want binnenkort sturen we je terug naar de woestijn.",3. violent,3. islamophobia
https://archive.4plebs.org/pol/thread/114357040/#114378695,Een soortgelijk symbolisch verbod als Mein Kampf is weldegelijk mogelijk. Beide boeken zullen eeuwig beschikbaar blijven op internet. Een herdrukverbod geeft een duidelijk signaal dat hun maangod hier niet wenselijk is. Al helemaal niet m.b.t. onderwijs. Daar draait het om. Een verbod = sluiten van islamitische scholen. Greet heeft dit meermaals uitgelegd,0. appropriate,
https://twitter.com/twitter/status/1249672846504271872,"De hele week zitten deze debielen zich thuis dood te vervelen
maar op koopzondag moeten ze opeens allemaal naar de bouwmarkt voor de klussen
Achterlijke mongolen ☹️☹️

#woonboulevard #corona
#coronavirus #coronacrisis -*-*-*-",2. offensive,12. other
https://www.youtube.com/watch?v=beTHBDWFO2I,"""het onverklaarbare is discriminatie"" ... maar hoe kan je dat weten als het onverklaarbaar is",0. appropriate,
https://www.youtube.com/watch?v=wB4PK-Lbal8,Salute*,0. appropriate,
https://twitter.com/twitter/status/1279177665086398471,mijn account is nu kapot lelijk allemaal door die tering eileen tyfus slet,2. offensive,11. individual
https://twitter.com/twitter/status/1263183043709321217,-*-*-*- -*-*-*- Staatsmongool eerste klas 0 volgers 0 volgen hem en dan even wijs komen doen met je allah vergeef al zijn zondes en denkende dat je men kan afzeiken met je tokkie etc maar verder komt er niks zinnigs uit je vingers dus stik erin zielig manneke met haatgeloof,2. offensive,3. islamophobia
https://www.youtube.com/watch?v=wmp_9cVoHfg,Spiderman masker,0. appropriate,
https://twitter.com/62mbmb/status/1155420693347164161,Deze kleding heeft bij mij dezelfde indruk als die puntmutsen van de KKK alleen die zijn wit uitgedost en hebben een puntmuts. Deze zijn grauw en zwart alleen zonder puntmuts.,0. appropriate,
https://www.youtube.com/watch?v=HKnV4E178rQ,Ik heb helemaal niks besteld,0. appropriate,
https://twitter.com/twitter/status/1277157090386219009,"-*-*-*- -*-*-*- -*-*-*- 😂😂😂eerst zo’n pamflet maken en vervolgens het als #hoax dumpen, alles kan en mag tegenwoordig. Die 🐀🐀van #BLM #KOZP #ANTIFA zijn allemaal tuig van de #nazi elite",2. offensive,8. ideology
https://www.youtube.com/watch?v=nxWvmtPh2dE,KILL BILL WEET AL TE MELDEN DAT WE BINNEN  2 JAAR ALLEMAAL PAK M BEET 14      veertien!!!!!!!!!!!!!   van zijn SPRITZEN  brauchen.......peace,1. inappropriate,
https://twitter.com/JoostNiemoller/status/1221844243775467521,Was dat nu zo moeilijk? -*-*-*- …,0. appropriate,
https://archive.4plebs.org/pol/thread/57499743/#57501398,Sterf in een vuur dorstige aandachtshoer-enabler.,0. appropriate,
https://www.youtube.com/watch?v=HKnV4E178rQ,"keniakittykat Man o man wat heb ik toch medelijden met mensen zoals jij. Ongelofelijk, compleet geprogrameerde gerobotiseerde zielloze bots. Veel plezier met je vaccin",0. appropriate,
https://archive.4plebs.org/pol/thread/213712600/#213729941,Leopoldsburg is het toneel voor plannen die het aardse ver ontstijgen.  Vertrouw Wouter™ voor je eigen goed.,0. appropriate,
https://www.youtube.com/watch?v=ry7tI1JLSv0,Natuurlijk gaan we in een lockdown als dadelijk de helft van Nederland met een snotneus op de bank zit hahaha. Corona = griep!,0. appropriate,
https://archive.4plebs.org/pol/thread/207009662/#207015748,Word gewoon weer SP voor mij.  PVV em FvD zijn voor tokkies en alt-VVDers,1. inappropriate,
https://www.youtube.com/watch?v=ry7tI1JLSv0,Held keep up the good work,0. appropriate,
https://www.youtube.com/watch?v=Kpe35dER5zQ,"Bij elke like schrijf ik paprika

1.paprika",0. appropriate,
https://archive.4plebs.org/pol/thread/116770972/#116774976,"En ook JIJ gaat het land uit    Ohjah, de kanker en je moeder :D",2. offensive,11. individual
https://archive.4plebs.org/pol/thread/101919287/#101946268,"Hij zou perfect zijn als hij niet zo cuckt voor Israel en het over niet-Westerse immigratie heeft in het algemeen ipv alleen maar de islamitische. Zijn economisch beleid is ook veel te links.    Ik zal deze verkiezing wel PVV stemmen. Het is te zien hoeveel VNL, FvD en GeenPeil halen. Ik gok 2, 0, -1.",2. offensive,10. politics
https://twitter.com/RobVanGeel1/status/1289898580417814533,"Please, Dries. Doe ons een plezier en koop die afgelegen boerderij. Bij voorkeur in een land ver, ver van hier.",2. offensive,11. individual
https://twitter.com/twitter/status/1268116998573232128,"-*-*-*- Maar het is godverdomme wel de waarheid... in ZA worden blanken met machetes afgeslacht, de afrikanen slachten elkaar af door heel afrika en die domme Blacklivesmatter beweging doet alsof het allemaal de schuld van de blanke is. Flikker toch op allemaal",2. offensive,8. ideology
https://legacy.dumpert.nl/mediabase/7866163/53ecd4d8/het_past_.html?thema=Fapvoer,Past perfect toch?,0. appropriate,
https://legacy.dumpert.nl/mediabase/7878735/ba20d1ea/help_.html?thema=Fapvoer,"Pas maar op met dit soort spelletjes, ze is zo glad als een paling",2. offensive,11. individual
https://twitter.com/twitter/status/1267544565558452224,Wanneer gaat deze incompetente trut aftreden??!!! Een schande voor ons land die Halsema!!!! Walgelijk wijf!! -*-*-*-,2. offensive,10. politics
https://www.youtube.com/watch?v=ktFDN5cBFgw,En nu ziet de pcr test alleen maar Rhinovirus deeltjes.....,0. appropriate,
